mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
SYFW0194,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-30T05:47:08-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0194.MP4,video/mp4,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0194.MP4', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0194.MP4', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 10996444, 'File:FileModifyDate': '2024:01:30 05:47:08-06:00', 'File:FileAccessDate': '2024:03:24 11:58:27-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'MP4', 'File:FileTypeExtension': 'MP4', 'File:MIMEType': 'video/mp4', 'QuickTime:MajorBrand': 'mp42', 'QuickTime:MinorVersion': '0.0.1', 'QuickTime:CompatibleBrands': ['mp42', 'avc1'], 'QuickTime:MediaDataSize': 10988636, 'QuickTime:MediaDataOffset': 32, 'QuickTime:MovieHeaderVersion': 0, 'QuickTime:CreateDate': '2024:01:30 11:46:58', 'QuickTime:ModifyDate': '2024:01:30 11:46:58', 'QuickTime:TimeScale': 60000, 'QuickTime:Duration': 10, 'QuickTime:PreferredRate': 1, 'QuickTime:PreferredVolume': 1, 'QuickTime:PreviewTime': 0, 'QuickTime:PreviewDuration': 0, 'QuickTime:PosterTime': 0, 'QuickTime:SelectionTime': 0, 'QuickTime:SelectionDuration': 0, 'QuickTime:CurrentTime': 0, 'QuickTime:NextTrackID': 3, 'QuickTime:TrackHeaderVersion': 0, 'QuickTime:TrackCreateDate': '2024:01:30 11:46:58', 'QuickTime:TrackModifyDate': '2024:01:30 11:46:58', 'QuickTime:TrackID': 1, 'QuickTime:TrackDuration': 10, 'QuickTime:TrackLayer': 0, 'QuickTime:TrackVolume': 0, 'QuickTime:ImageWidth': 1920, 'QuickTime:ImageHeight': 1080, 'QuickTime:CleanApertureDimensions': '1920 1080', 'QuickTime:ProductionApertureDimensions': '1920 1080', 'QuickTime:EncodedPixelsDimensions': '1920 1080', 'QuickTime:GraphicsMode': 0, 'QuickTime:OpColor': '0 0 0', 'QuickTime:CompressorID': 'avc1', 'QuickTime:SourceImageWidth': 1920, 'QuickTime:SourceImageHeight': 1080, 'QuickTime:XResolution': 72, 'QuickTime:YResolution': 72, 'QuickTime:CompressorName': 'AVC Coding', 'QuickTime:BitDepth': 24, 'QuickTime:ColorProfiles': 'nclx', 'QuickTime:ColorPrimaries': 6, 'QuickTime:TransferCharacteristics': 1, 'QuickTime:MatrixCoefficients': 6, 'QuickTime:VideoFrameRate': 30, 'QuickTime:MatrixStructure': '1 0 0 0 1 0 0 0 1', 'QuickTime:MediaHeaderVersion': 0, 'QuickTime:MediaCreateDate': '2024:01:30 11:46:58', 'QuickTime:MediaModifyDate': '2024:01:30 11:46:58', 'QuickTime:MediaTimeScale': 48000, 'QuickTime:MediaDuration': 10.0266666666667, 'QuickTime:MediaLanguageCode': 'und', 'QuickTime:Balance': 0, 'QuickTime:HandlerClass': 'dhlr', 'QuickTime:HandlerType': 'url ', 'QuickTime:AudioFormat': 'mp4a', 'QuickTime:AudioChannels': 1, 'QuickTime:AudioBitsPerSample': 16, 'QuickTime:AudioSampleRate': 48000, 'Composite:ImageSize': '1920 1080', 'Composite:Megapixels': 2.0736, 'Composite:AvgBitrate': 8790909, 'Composite:Rotation': 0}",,
SYFW0203,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-30T13:00:11-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0203.JPG,image/jpeg,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0203.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0203.JPG', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 3506453, 'File:FileModifyDate': '2024:01:30 07:00:12-06:00', 'File:FileAccessDate': '2024:03:24 11:55:55-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'TC', 'EXIF:Model': 'XG2', 'EXIF:Orientation': 1, 'EXIF:XResolution': 72, 'EXIF:YResolution': 72, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'R2.3', 'EXIF:ModifyDate': '2024:01:30 13:00:11', 'EXIF:YCbCrPositioning': 2, 'EXIF:Copyright': 'Copyright 2021', 'EXIF:ExposureTime': 0.002083333333, 'EXIF:FNumber': 2.8, 'EXIF:ExposureProgram': 2, 'EXIF:ISO': 100, 'EXIF:ExifVersion': '0220', 'EXIF:DateTimeOriginal': '2024:01:30 13:00:11', 'EXIF:CreateDate': '2024:01:30 13:00:11', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 'undef', 'EXIF:ShutterSpeedValue': '0.00208425859507192', 'EXIF:ApertureValue': 2.80099129544476, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 2.82842712474619, 'EXIF:MeteringMode': 4, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 0, 'EXIF:MakerNoteUnknownText': '(Binary data 33664 bytes, use -b option to extract)', 'EXIF:UserComment': '', 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:ExposureMode': 0, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 1000, 'EXIF:FocalLengthIn35mmFormat': 0, 'EXIF:SceneCaptureType': 0, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 34770, 'EXIF:ThumbnailLength': 4167, 'EXIF:ThumbnailImage': '(Binary data 4167 bytes, use -b option to extract)', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65537, 'MPF:MPImageLength': 58994, 'MPF:MPImageStart': 3447459, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 58994 bytes, use -b option to extract)', 'Composite:Aperture': 2.8, 'Composite:ImageSize': '4608 3456', 'Composite:Megapixels': 15.925248, 'Composite:ShutterSpeed': 0.002083333333, 'Composite:FocalLength35efl': 0, 'Composite:LightValue': 11.8777442501798}",,
SYFW0015,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-27T14:06:05-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0015.JPG,image/jpeg,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0015.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0015.JPG', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 2836471, 'File:FileModifyDate': '2024:01:27 08:06:04-06:00', 'File:FileAccessDate': '2024:03:24 11:55:55-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'TC', 'EXIF:Model': 'XG2', 'EXIF:Orientation': 1, 'EXIF:XResolution': 72, 'EXIF:YResolution': 72, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'R2.3', 'EXIF:ModifyDate': '2024:01:27 14:06:05', 'EXIF:YCbCrPositioning': 2, 'EXIF:Copyright': 'Copyright 2021', 'EXIF:ExposureTime': 0.003745318352, 'EXIF:FNumber': 2.8, 'EXIF:ExposureProgram': 2, 'EXIF:ISO': 100, 'EXIF:ExifVersion': '0220', 'EXIF:DateTimeOriginal': '2024:01:27 14:06:05', 'EXIF:CreateDate': '2024:01:27 14:06:05', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 'undef', 'EXIF:ShutterSpeedValue': '0.00374570533168627', 'EXIF:ApertureValue': 2.80099129544476, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 2.82842712474619, 'EXIF:MeteringMode': 4, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 0, 'EXIF:MakerNoteUnknownText': '(Binary data 33664 bytes, use -b option to extract)', 'EXIF:UserComment': '', 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:ExposureMode': 0, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 1000, 'EXIF:FocalLengthIn35mmFormat': 0, 'EXIF:SceneCaptureType': 0, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 34770, 'EXIF:ThumbnailLength': 3411, 'EXIF:ThumbnailImage': '(Binary data 3411 bytes, use -b option to extract)', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65537, 'MPF:MPImageLength': 52516, 'MPF:MPImageStart': 2783955, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 52516 bytes, use -b option to extract)', 'Composite:Aperture': 2.8, 'Composite:ImageSize': '4608 3456', 'Composite:Megapixels': 15.925248, 'Composite:ShutterSpeed': 0.003745318352, 'Composite:FocalLength35efl': 0, 'Composite:LightValue': 11.0315495860511}",,
SYFW0001,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-25T21:14:16-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0001.JPG,image/jpeg,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0001.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0001.JPG', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 3239378, 'File:FileModifyDate': '2024:01:25 15:14:16-06:00', 'File:FileAccessDate': '2024:03:24 11:55:54-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'TC', 'EXIF:Model': 'XG2', 'EXIF:Orientation': 1, 'EXIF:XResolution': 72, 'EXIF:YResolution': 72, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'R2.3', 'EXIF:ModifyDate': '2024:01:25 21:14:16', 'EXIF:YCbCrPositioning': 2, 'EXIF:Copyright': 'Copyright 2021', 'EXIF:ExposureTime': 0.03333333333, 'EXIF:FNumber': 2.8, 'EXIF:ExposureProgram': 2, 'EXIF:ISO': 400, 'EXIF:ExifVersion': '0220', 'EXIF:DateTimeOriginal': '2024:01:25 21:14:16', 'EXIF:CreateDate': '2024:01:25 21:14:16', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 'undef', 'EXIF:ShutterSpeedValue': 0.0333481375211507, 'EXIF:ApertureValue': 2.80099129544476, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 2.82842712474619, 'EXIF:MeteringMode': 4, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 0, 'EXIF:MakerNoteUnknownText': '(Binary data 33664 bytes, use -b option to extract)', 'EXIF:UserComment': '', 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:ExposureMode': 0, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 1000, 'EXIF:FocalLengthIn35mmFormat': 0, 'EXIF:SceneCaptureType': 0, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 34770, 'EXIF:ThumbnailLength': 3331, 'EXIF:ThumbnailImage': '(Binary data 3331 bytes, use -b option to extract)', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65537, 'MPF:MPImageLength': 57552, 'MPF:MPImageStart': 3181826, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 57552 bytes, use -b option to extract)', 'Composite:Aperture': 2.8, 'Composite:ImageSize': '4608 3456', 'Composite:Megapixels': 15.925248, 'Composite:ShutterSpeed': 0.03333333333, 'Composite:FocalLength35efl': 0, 'Composite:LightValue': 5.87774425009327}",,
SYFW0149,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-29T13:37:53-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0149.JPG,image/jpeg,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0149.JPG', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0149.JPG', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 3572056, 'File:FileModifyDate': '2024:01:29 07:37:52-06:00', 'File:FileAccessDate': '2024:03:24 11:55:54-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'JPEG', 'File:FileTypeExtension': 'JPG', 'File:MIMEType': 'image/jpeg', 'File:ExifByteOrder': 'II', 'File:ImageWidth': 4608, 'File:ImageHeight': 3456, 'File:EncodingProcess': 0, 'File:BitsPerSample': 8, 'File:ColorComponents': 3, 'File:YCbCrSubSampling': '2 1', 'EXIF:Make': 'TC', 'EXIF:Model': 'XG2', 'EXIF:Orientation': 1, 'EXIF:XResolution': 72, 'EXIF:YResolution': 72, 'EXIF:ResolutionUnit': 2, 'EXIF:Software': 'R2.3', 'EXIF:ModifyDate': '2024:01:29 13:37:53', 'EXIF:YCbCrPositioning': 2, 'EXIF:Copyright': 'Copyright 2021', 'EXIF:ExposureTime': 0.0003305785124, 'EXIF:FNumber': 2.8, 'EXIF:ExposureProgram': 2, 'EXIF:ISO': 100, 'EXIF:ExifVersion': '0220', 'EXIF:DateTimeOriginal': '2024:01:29 13:37:53', 'EXIF:CreateDate': '2024:01:29 13:37:53', 'EXIF:ComponentsConfiguration': '1 2 3 0', 'EXIF:CompressedBitsPerPixel': 'undef', 'EXIF:ShutterSpeedValue': '0.000330516913288662', 'EXIF:ApertureValue': 2.80099129544476, 'EXIF:ExposureCompensation': 0, 'EXIF:MaxApertureValue': 2.82842712474619, 'EXIF:MeteringMode': 4, 'EXIF:LightSource': 0, 'EXIF:Flash': 16, 'EXIF:FocalLength': 0, 'EXIF:MakerNoteUnknownText': '(Binary data 33664 bytes, use -b option to extract)', 'EXIF:UserComment': '', 'EXIF:FlashpixVersion': '0100', 'EXIF:ColorSpace': 1, 'EXIF:ExifImageWidth': 4608, 'EXIF:ExifImageHeight': 3456, 'EXIF:InteropIndex': 'R98', 'EXIF:InteropVersion': '0100', 'EXIF:FileSource': 3, 'EXIF:SceneType': 1, 'EXIF:ExposureMode': 0, 'EXIF:WhiteBalance': 0, 'EXIF:DigitalZoomRatio': 1000, 'EXIF:FocalLengthIn35mmFormat': 0, 'EXIF:SceneCaptureType': 0, 'EXIF:Sharpness': 1, 'EXIF:Compression': 6, 'EXIF:ThumbnailOffset': 34770, 'EXIF:ThumbnailLength': 4157, 'EXIF:ThumbnailImage': '(Binary data 4157 bytes, use -b option to extract)', 'MPF:MPFVersion': '0100', 'MPF:NumberOfImages': 2, 'MPF:MPImageFlags': 8, 'MPF:MPImageFormat': 0, 'MPF:MPImageType': 65537, 'MPF:MPImageLength': 57243, 'MPF:MPImageStart': 3514813, 'MPF:DependentImage1EntryNumber': 0, 'MPF:DependentImage2EntryNumber': 0, 'MPF:PreviewImage': '(Binary data 57243 bytes, use -b option to extract)', 'Composite:Aperture': 2.8, 'Composite:ImageSize': '4608 3456', 'Composite:Megapixels': 15.925248, 'Composite:ShutterSpeed': 0.0003305785124, 'Composite:FocalLength35efl': 0, 'Composite:LightValue': 14.5335730813754}",,
SYFW0209,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-30T08:21:44-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0209.MP4,video/mp4,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0209.MP4', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0209.MP4', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 11422830, 'File:FileModifyDate': '2024:01:30 08:21:44-06:00', 'File:FileAccessDate': '2024:03:24 11:58:27-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'MP4', 'File:FileTypeExtension': 'MP4', 'File:MIMEType': 'video/mp4', 'QuickTime:MajorBrand': 'mp42', 'QuickTime:MinorVersion': '0.0.1', 'QuickTime:CompatibleBrands': ['mp42', 'avc1'], 'QuickTime:MediaDataSize': 11415022, 'QuickTime:MediaDataOffset': 32, 'QuickTime:MovieHeaderVersion': 0, 'QuickTime:CreateDate': '2024:01:30 14:21:35', 'QuickTime:ModifyDate': '2024:01:30 14:21:35', 'QuickTime:TimeScale': 60000, 'QuickTime:Duration': 10, 'QuickTime:PreferredRate': 1, 'QuickTime:PreferredVolume': 1, 'QuickTime:PreviewTime': 0, 'QuickTime:PreviewDuration': 0, 'QuickTime:PosterTime': 0, 'QuickTime:SelectionTime': 0, 'QuickTime:SelectionDuration': 0, 'QuickTime:CurrentTime': 0, 'QuickTime:NextTrackID': 3, 'QuickTime:TrackHeaderVersion': 0, 'QuickTime:TrackCreateDate': '2024:01:30 14:21:35', 'QuickTime:TrackModifyDate': '2024:01:30 14:21:35', 'QuickTime:TrackID': 1, 'QuickTime:TrackDuration': 10, 'QuickTime:TrackLayer': 0, 'QuickTime:TrackVolume': 0, 'QuickTime:ImageWidth': 1920, 'QuickTime:ImageHeight': 1080, 'QuickTime:CleanApertureDimensions': '1920 1080', 'QuickTime:ProductionApertureDimensions': '1920 1080', 'QuickTime:EncodedPixelsDimensions': '1920 1080', 'QuickTime:GraphicsMode': 0, 'QuickTime:OpColor': '0 0 0', 'QuickTime:CompressorID': 'avc1', 'QuickTime:SourceImageWidth': 1920, 'QuickTime:SourceImageHeight': 1080, 'QuickTime:XResolution': 72, 'QuickTime:YResolution': 72, 'QuickTime:CompressorName': 'AVC Coding', 'QuickTime:BitDepth': 24, 'QuickTime:ColorProfiles': 'nclx', 'QuickTime:ColorPrimaries': 6, 'QuickTime:TransferCharacteristics': 1, 'QuickTime:MatrixCoefficients': 6, 'QuickTime:VideoFrameRate': 30, 'QuickTime:MatrixStructure': '1 0 0 0 1 0 0 0 1', 'QuickTime:MediaHeaderVersion': 0, 'QuickTime:MediaCreateDate': '2024:01:30 14:21:35', 'QuickTime:MediaModifyDate': '2024:01:30 14:21:35', 'QuickTime:MediaTimeScale': 48000, 'QuickTime:MediaDuration': 10.0266666666667, 'QuickTime:MediaLanguageCode': 'und', 'QuickTime:Balance': 0, 'QuickTime:HandlerClass': 'dhlr', 'QuickTime:HandlerType': 'url ', 'QuickTime:AudioFormat': 'mp4a', 'QuickTime:AudioChannels': 1, 'QuickTime:AudioBitsPerSample': 16, 'QuickTime:AudioSampleRate': 48000, 'Composite:ImageSize': '1920 1080', 'Composite:Megapixels': 2.0736, 'Composite:AvgBitrate': 9132018, 'Composite:Rotation': 0}",,
SYFW0221,LearningPlatformBeaver-2024-01-31-Wildlife_Camera,activityDetection,2024-01-30T10:29:06-0600,test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA,True,SYFW0221.MP4,video/mp4,"{'SourceFile': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA/SYFW0221.MP4', 'ExifTool:ExifToolVersion': 12.65, 'File:FileName': 'SYFW0221.MP4', 'File:Directory': 'test_upload/WorkFolder/2024-01-31_LearningPlatformBeaver/DCIM/100MEDIA', 'File:FileSize': 11019009, 'File:FileModifyDate': '2024:01:30 10:29:06-06:00', 'File:FileAccessDate': '2024:03:24 11:58:28-05:00', 'File:FileInodeChangeDate': '2024:03:24 11:53:03-05:00', 'File:FilePermissions': 100664, 'File:FileType': 'MP4', 'File:FileTypeExtension': 'MP4', 'File:MIMEType': 'video/mp4', 'QuickTime:MajorBrand': 'mp42', 'QuickTime:MinorVersion': '0.0.1', 'QuickTime:CompatibleBrands': ['mp42', 'avc1'], 'QuickTime:MediaDataSize': 11011201, 'QuickTime:MediaDataOffset': 32, 'QuickTime:MovieHeaderVersion': 0, 'QuickTime:CreateDate': '2024:01:30 16:28:57', 'QuickTime:ModifyDate': '2024:01:30 16:28:57', 'QuickTime:TimeScale': 60000, 'QuickTime:Duration': 10, 'QuickTime:PreferredRate': 1, 'QuickTime:PreferredVolume': 1, 'QuickTime:PreviewTime': 0, 'QuickTime:PreviewDuration': 0, 'QuickTime:PosterTime': 0, 'QuickTime:SelectionTime': 0, 'QuickTime:SelectionDuration': 0, 'QuickTime:CurrentTime': 0, 'QuickTime:NextTrackID': 3, 'QuickTime:TrackHeaderVersion': 0, 'QuickTime:TrackCreateDate': '2024:01:30 16:28:57', 'QuickTime:TrackModifyDate': '2024:01:30 16:28:57', 'QuickTime:TrackID': 1, 'QuickTime:TrackDuration': 10, 'QuickTime:TrackLayer': 0, 'QuickTime:TrackVolume': 0, 'QuickTime:ImageWidth': 1920, 'QuickTime:ImageHeight': 1080, 'QuickTime:CleanApertureDimensions': '1920 1080', 'QuickTime:ProductionApertureDimensions': '1920 1080', 'QuickTime:EncodedPixelsDimensions': '1920 1080', 'QuickTime:GraphicsMode': 0, 'QuickTime:OpColor': '0 0 0', 'QuickTime:CompressorID': 'avc1', 'QuickTime:SourceImageWidth': 1920, 'QuickTime:SourceImageHeight': 1080, 'QuickTime:XResolution': 72, 'QuickTime:YResolution': 72, 'QuickTime:CompressorName': 'AVC Coding', 'QuickTime:BitDepth': 24, 'QuickTime:ColorProfiles': 'nclx', 'QuickTime:ColorPrimaries': 6, 'QuickTime:TransferCharacteristics': 1, 'QuickTime:MatrixCoefficients': 6, 'QuickTime:VideoFrameRate': 30, 'QuickTime:MatrixStructure': '1 0 0 0 1 0 0 0 1', 'QuickTime:MediaHeaderVersion': 0, 'QuickTime:MediaCreateDate': '2024:01:30 16:28:57', 'QuickTime:MediaModifyDate': '2024:01:30 16:28:57', 'QuickTime:MediaTimeScale': 48000, 'QuickTime:MediaDuration': 10.0266666666667, 'QuickTime:MediaLanguageCode': 'und', 'QuickTime:Balance': 0, 'QuickTime:HandlerClass': 'dhlr', 'QuickTime:HandlerType': 'url ', 'QuickTime:AudioFormat': 'mp4a', 'QuickTime:AudioChannels': 1, 'QuickTime:AudioBitsPerSample': 16, 'QuickTime:AudioSampleRate': 48000, 'Composite:ImageSize': '1920 1080', 'Composite:Megapixels': 2.0736, 'Composite:AvgBitrate': 8808961, 'Composite:Rotation': 0}",,
